date,product_id,brand,model,listed_price,promotional_text,is_deceptive_anchor
2025-11-04,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),275287.56,In Stock,0
2025-11-05,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278701.93,Free Shipping,0
2025-11-06,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278783.17,1 Year Official Warranty,0
2025-11-07,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),275370.42,Standard Delivery Available,0
2025-11-08,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),276682.84,Standard Delivery Available,0
2025-11-09,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),274917.53,Free Shipping,0
2025-11-10,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277442.46,Free Shipping,0
2025-11-11,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),275844.61,Standard Delivery Available,0
2025-11-12,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278665.67,1 Year Official Warranty,0
2025-11-13,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),275954.59,1 Year Official Warranty,0
2025-11-14,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277027.96,In Stock,0
2025-11-15,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277049.45,Free Shipping,0
2025-11-16,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278585.09,Standard Delivery Available,0
2025-11-17,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),276944.37,Free Shipping,0
2025-11-18,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),274431.11,Standard Delivery Available,0
2025-11-19,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277139.41,1 Year Official Warranty,0
2025-11-20,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),279049.31,Free Shipping,0
2025-11-21,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),274427.54,Standard Delivery Available,0
2025-11-22,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),347914.49,1 Year Official Warranty,0
2025-11-23,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),347914.49,1 Year Official Warranty,0
2025-11-24,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),347914.49,1 Year Official Warranty,0
2025-11-25,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),347914.49,1 Year Official Warranty,0
2025-11-26,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),347914.49,Free Shipping,0
2025-11-27,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),347914.49,In Stock,0
2025-11-28,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),347914.49,1 Year Official Warranty,0
2025-11-29,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),347914.49,1 Year Official Warranty,0
2025-11-30,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),347914.49,1 Year Official Warranty,0
2025-12-01,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),347914.49,Free Shipping,0
2025-12-02,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),347914.49,In Stock,0
2025-12-03,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),347914.49,Free Shipping,0
2025-12-04,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),276506.03,Hurry! Only 2 left in stock!,1
2025-12-05,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),279086.4,In Stock,0
2025-12-06,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277386.55,1 Year Official Warranty,0
2025-12-07,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),275848.89,Standard Delivery Available,0
2025-12-08,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278182.62,Standard Delivery Available,0
2025-12-09,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),275433.79,1 Year Official Warranty,0
2025-12-10,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277445.53,1 Year Official Warranty,0
2025-12-11,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),275263.04,1 Year Official Warranty,0
2025-12-12,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278476.35,Free Shipping,0
2025-12-13,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),276113.57,1 Year Official Warranty,0
2025-12-14,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277528.8,In Stock,0
2025-12-15,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),275986.79,In Stock,0
2025-12-16,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278136.05,Standard Delivery Available,0
2025-12-17,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277007.41,Standard Delivery Available,0
2025-12-18,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),274714.2,In Stock,0
2025-12-19,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,Free Shipping,0
2025-12-20,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,1 Year Official Warranty,0
2025-12-21,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,Free Shipping,0
2025-12-22,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,Standard Delivery Available,0
2025-12-23,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,In Stock,0
2025-12-24,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,Standard Delivery Available,0
2025-12-25,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,1 Year Official Warranty,0
2025-12-26,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,Free Shipping,0
2025-12-27,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,1 Year Official Warranty,0
2025-12-28,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,Standard Delivery Available,0
2025-12-29,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,Free Shipping,0
2025-12-30,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,Free Shipping,0
2025-12-31,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,Free Shipping,0
2026-01-01,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,1 Year Official Warranty,0
2026-01-02,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,Standard Delivery Available,0
2026-01-03,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,In Stock,0
2026-01-04,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,1 Year Official Warranty,0
2026-01-05,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,Standard Delivery Available,0
2026-01-06,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),367286.77,Standard Delivery Available,0
2026-01-07,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),276506.03,Dashain Dhamaka! 40% OFF!,1
2026-01-08,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),279047.3,1 Year Official Warranty,0
2026-01-09,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),276179.81,Standard Delivery Available,0
2026-01-10,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),276472.72,Free Shipping,0
2026-01-11,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277559.23,In Stock,0
2026-01-12,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),274718.84,In Stock,0
2026-01-13,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278124.84,1 Year Official Warranty,0
2026-01-14,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278657.27,Standard Delivery Available,0
2026-01-15,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),274566.26,In Stock,0
2026-01-16,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),274941.77,1 Year Official Warranty,0
2026-01-17,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),276821.8,Standard Delivery Available,0
2026-01-18,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277835.34,1 Year Official Warranty,0
2026-01-19,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),274178.77,In Stock,0
2026-01-20,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278571.58,In Stock,0
2026-01-21,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),276855.82,Standard Delivery Available,0
2026-01-22,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),273777.53,1 Year Official Warranty,0
2026-01-23,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278445.53,In Stock,0
2026-01-24,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277794.39,Free Shipping,0
2026-01-25,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278477.91,Free Shipping,0
2026-01-26,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),275518.61,Free Shipping,0
2026-01-27,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),274952.07,Free Shipping,0
2026-01-28,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),275840.44,Standard Delivery Available,0
2026-01-29,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),276298.42,Standard Delivery Available,0
2026-01-30,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),274361.66,Standard Delivery Available,0
2026-01-31,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278100.62,In Stock,0
2026-02-01,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),275724.18,In Stock,0
2026-02-02,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),275594.01,Standard Delivery Available,0
2026-02-03,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278993.77,1 Year Official Warranty,0
2026-02-04,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),276984.94,Free Shipping,0
2026-02-05,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277856.27,Standard Delivery Available,0
2026-02-06,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),279151.46,Standard Delivery Available,0
2026-02-07,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278412.85,Free Shipping,0
2026-02-08,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278833.8,Standard Delivery Available,0
2026-02-09,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277960.18,In Stock,0
2026-02-10,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),273877.82,1 Year Official Warranty,0
2026-02-11,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),274644.36,Free Shipping,0
2026-02-12,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278640.99,1 Year Official Warranty,0
2026-02-13,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),274851.61,Free Shipping,0
2026-02-14,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),274268.58,In Stock,0
2026-02-15,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),275124.53,Standard Delivery Available,0
2026-02-16,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),276584.17,1 Year Official Warranty,0
2026-02-17,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277495.46,Standard Delivery Available,0
2026-02-18,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278815.41,Standard Delivery Available,0
2026-02-19,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278568.32,Free Shipping,0
2026-02-20,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277117.63,In Stock,0
2026-02-21,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278715.82,1 Year Official Warranty,0
2026-02-22,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),276370.37,In Stock,0
2026-02-23,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278978.88,In Stock,0
2026-02-24,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277571.54,Standard Delivery Available,0
2026-02-25,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),278859.02,Standard Delivery Available,0
2026-02-26,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),273957.7,1 Year Official Warranty,0
2026-02-27,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277348.14,Standard Delivery Available,0
2026-02-28,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),279204.75,Free Shipping,0
2026-03-01,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277321.62,Standard Delivery Available,0
2026-03-02,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),275522.83,Standard Delivery Available,0
2026-03-03,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),276695.07,In Stock,0
2026-03-04,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),275067.51,In Stock,0
2026-03-05,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),274298.92,1 Year Official Warranty,0
2026-03-06,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277854.55,Free Shipping,0
2026-03-07,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),275419.64,1 Year Official Warranty,0
2026-03-08,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277709.75,1 Year Official Warranty,0
2026-03-09,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),279069.78,Free Shipping,0
2026-03-10,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),274386.16,In Stock,0
2026-03-11,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),275505.12,Standard Delivery Available,0
2026-03-12,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),274991.94,1 Year Official Warranty,0
2026-03-13,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),277900.61,1 Year Official Warranty,0
2026-03-14,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),276860.12,In Stock,0
2026-03-15,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),274420.4,1 Year Official Warranty,0
2026-03-16,PROD-DEL-XPS15-004,Dell,XPS 15 (Core i7),274773.26,Standard Delivery Available,0
2025-03-17,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),285438.27,In Stock,0
2025-03-18,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289737.13,1 Year Official Warranty,0
2025-03-19,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288918.1,Free Shipping,0
2025-03-20,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),290041.15,In Stock,0
2025-03-21,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288023.11,In Stock,0
2025-03-22,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),290092.66,Free Shipping,0
2025-03-23,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286567.54,In Stock,0
2025-03-24,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287400.58,Free Shipping,0
2025-03-25,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288724.95,Standard Delivery Available,0
2025-03-26,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289156.93,Free Shipping,0
2025-03-27,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289627.17,Standard Delivery Available,0
2025-03-28,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288887.15,In Stock,0
2025-03-29,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289906.96,Free Shipping,0
2025-03-30,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286353.59,Standard Delivery Available,0
2025-03-31,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288113.34,Standard Delivery Available,0
2025-04-01,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287649.01,Standard Delivery Available,0
2025-04-02,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286156.24,1 Year Official Warranty,0
2025-04-03,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),290351.14,In Stock,0
2025-04-04,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287989.3,1 Year Official Warranty,0
2025-04-05,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289136.96,Free Shipping,0
2025-04-06,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),290206.62,1 Year Official Warranty,0
2025-04-07,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288781.36,In Stock,0
2025-04-08,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),285882.81,Standard Delivery Available,0
2025-04-09,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288223.34,1 Year Official Warranty,0
2025-04-10,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287832.03,Free Shipping,0
2025-04-11,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288722.61,Free Shipping,0
2025-04-12,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289363.86,In Stock,0
2025-04-13,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),290138.32,1 Year Official Warranty,0
2025-04-14,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),378793.75,In Stock,0
2025-04-15,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),378793.75,1 Year Official Warranty,0
2025-04-16,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),378793.75,1 Year Official Warranty,0
2025-04-17,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),378793.75,Standard Delivery Available,0
2025-04-18,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),378793.75,Standard Delivery Available,0
2025-04-19,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),378793.75,Standard Delivery Available,0
2025-04-20,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),378793.75,Free Shipping,0
2025-04-21,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),378793.75,1 Year Official Warranty,0
2025-04-22,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),378793.75,Standard Delivery Available,0
2025-04-23,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),378793.75,In Stock,0
2025-04-24,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),378793.75,Standard Delivery Available,0
2025-04-25,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287887.89,"Clearance! Was Rs. 378793, Now Rs. 287887!",1
2025-04-26,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),285980.4,Free Shipping,0
2025-04-27,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287042.15,Free Shipping,0
2025-04-28,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286204.67,Free Shipping,0
2025-04-29,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289157.95,In Stock,0
2025-04-30,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),285300.24,1 Year Official Warranty,0
2025-05-01,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288594.33,1 Year Official Warranty,0
2025-05-02,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289368.52,Standard Delivery Available,0
2025-05-03,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),290081.7,Free Shipping,0
2025-05-04,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289783.17,In Stock,0
2025-05-05,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289979.39,Free Shipping,0
2025-05-06,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287487.41,In Stock,0
2025-05-07,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288283.73,In Stock,0
2025-05-08,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),285302.87,Standard Delivery Available,0
2025-05-09,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289750.02,Free Shipping,0
2025-05-10,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287708.78,In Stock,0
2025-05-11,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289743.31,In Stock,0
2025-05-12,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288326.43,Standard Delivery Available,0
2025-05-13,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288224.39,Free Shipping,0
2025-05-14,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),290007.19,In Stock,0
2025-05-15,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286383.41,Free Shipping,0
2025-05-16,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),285858.43,Free Shipping,0
2025-05-17,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286263.67,Free Shipping,0
2025-05-18,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286039.56,1 Year Official Warranty,0
2025-05-19,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288699.51,Free Shipping,0
2025-05-20,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),290736.52,Standard Delivery Available,0
2025-05-21,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),290578.1,Standard Delivery Available,0
2025-05-22,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289446.33,In Stock,0
2025-05-23,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286157.66,In Stock,0
2025-05-24,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),290041.12,Free Shipping,0
2025-05-25,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286763.64,Free Shipping,0
2025-05-26,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),290498.5,Free Shipping,0
2025-05-27,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287684.34,In Stock,0
2025-05-28,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),285808.21,Standard Delivery Available,0
2025-05-29,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287285.87,1 Year Official Warranty,0
2025-05-30,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289085.18,Free Shipping,0
2025-05-31,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287610.95,1 Year Official Warranty,0
2025-06-01,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289345.04,1 Year Official Warranty,0
2025-06-02,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286647.59,1 Year Official Warranty,0
2025-06-03,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289573.35,In Stock,0
2025-06-04,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288280.44,In Stock,0
2025-06-05,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),285248.14,In Stock,0
2025-06-06,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286988.01,Standard Delivery Available,0
2025-06-07,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288028.12,Free Shipping,0
2025-06-08,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),285477.29,Free Shipping,0
2025-06-09,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289592.19,Free Shipping,0
2025-06-10,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288997.05,In Stock,0
2025-06-11,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286747.69,In Stock,0
2025-06-12,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),285093.31,1 Year Official Warranty,0
2025-06-13,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288153.78,1 Year Official Warranty,0
2025-06-14,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287761.37,Free Shipping,0
2025-06-15,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288200.47,In Stock,0
2025-06-16,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289825.11,Free Shipping,0
2025-06-17,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),285792.37,In Stock,0
2025-06-18,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),285918.08,Standard Delivery Available,0
2025-06-19,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286028.94,In Stock,0
2025-06-20,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287598.6,Standard Delivery Available,0
2025-06-21,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),285615.91,1 Year Official Warranty,0
2025-06-22,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),290533.6,1 Year Official Warranty,0
2025-06-23,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289015.75,Standard Delivery Available,0
2025-06-24,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289295.88,Free Shipping,0
2025-06-25,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286941.39,1 Year Official Warranty,0
2025-06-26,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),290293.99,1 Year Official Warranty,0
2025-06-27,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286788.51,Free Shipping,0
2025-06-28,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289147.86,Free Shipping,0
2025-06-29,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),285123.94,1 Year Official Warranty,0
2025-06-30,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286620.38,In Stock,0
2025-07-01,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),290490.61,Free Shipping,0
2025-07-02,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286033.04,Standard Delivery Available,0
2025-07-03,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287879.67,Standard Delivery Available,0
2025-07-04,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),288748.65,In Stock,0
2025-07-05,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),290458.0,Free Shipping,0
2025-07-06,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289109.72,1 Year Official Warranty,0
2025-07-07,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),290037.68,1 Year Official Warranty,0
2025-07-08,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286894.23,Standard Delivery Available,0
2025-07-09,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287258.75,Free Shipping,0
2025-07-10,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),285718.91,1 Year Official Warranty,0
2025-07-11,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287999.52,In Stock,0
2025-07-12,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287845.83,In Stock,0
2025-07-13,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287209.13,1 Year Official Warranty,0
2025-07-14,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287483.95,Standard Delivery Available,0
2025-07-15,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),286617.13,1 Year Official Warranty,0
2025-07-16,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287841.88,Standard Delivery Available,0
2025-07-17,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289386.94,1 Year Official Warranty,0
2025-07-18,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287852.32,Standard Delivery Available,0
2025-07-19,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),290702.01,In Stock,0
2025-07-20,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),287627.47,Free Shipping,0
2025-07-21,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289305.68,1 Year Official Warranty,0
2025-07-22,PROD-DEL-XPS15-005,Dell,XPS 15 (Core i7),289233.36,In Stock,0
